date,party,value,mean20,mean20_missing
2017-12-06,cp/ap,NA,NA,0.9428571428571428
2017-12-06,cp/ap,NA,NA,0.9428571428571428
2017-12-06,lcp,NA,NA,NaN
2017-12-06,lcp,NA,NA,NaN
2017-12-06,lcp,NA,NA,NaN
2017-12-06,lcp,NA,NA,NaN
2017-12-07,pd,24.9,24.880000000000003,24.66
2017-12-07,pd,25,24.79666666666667,24.665
2017-12-07,pd,25.2,24.813333333333336,24.715
2017-12-07,pd,27,24.89,24.785
2017-12-07,i,NA,NA,NaN
2017-12-07,i,NA,NA,NaN
2017-12-07,i,NA,NA,NaN
2017-12-07,i,NA,NA,NaN
2017-12-07,fi,14.5,15.223333333333333,15.495000000000001
2017-12-07,fi,14.8,15.25,15.495000000000001
2017-12-07,fi,15.2,15.24,15.425
2017-12-07,fi,15.4,15.276666666666667,15.485
2017-12-07,ln,13,14.16,13.88
2017-12-07,ln,13.6,14.129999999999999,13.84
2017-12-07,ln,14.1,14.076666666666666,13.755
2017-12-07,ln,14.5,14.076666666666666,13.81
2017-12-07,fdl,4.8,NA,5.015
2017-12-07,fdl,4.9,NA,5.02
2017-12-07,fdl,5,NA,5.02
2017-12-07,fdl,5.2,NA,5.02
2017-12-07,m5s,26.8,27.32,27.13
2017-12-07,m5s,27.5,27.27,27.14
2017-12-07,m5s,28,27.26,27.17
2017-12-07,m5s,28.7,27.37,27.205000000000002
2017-12-07,leu,6,NA,6.414285714285715
2017-12-07,leu,6,NA,6.3625
2017-12-07,leu,7,NA,6.433333333333334
2017-12-07,leu,7.6,NA,6.55
2017-12-07,others,2,5.216666666666667,5.475
2017-12-07,others,5.7,5.323333333333334,5.43
2017-12-07,others,6.4,5.3933333333333335,5.585
2017-12-07,others,7.5,5.543333333333334,5.675
2017-12-07,si,NA,NA,2.32
2017-12-07,si,NA,NA,2.3333333333333335
2017-12-07,si,NA,NA,2.3375
2017-12-07,si,NA,NA,2.4
2017-12-07,ap,1.9,NA,1.915
2017-12-07,ap,2,NA,1.92
2017-12-07,ap,NA,NA,1.931578947368421
2017-12-07,ap,NA,NA,1.9388888888888889
2017-12-07,mdp,NA,NA,3.707692307692308
2017-12-07,mdp,NA,NA,3.7583333333333333
2017-12-07,mdp,NA,NA,3.8181818181818183
2017-12-07,mdp,NA,NA,3.8600000000000003
2017-12-07,cp/ap,NA,NA,0.9428571428571428
2017-12-07,cp/ap,NA,NA,0.9428571428571428
2017-12-07,cp/ap,NA,NA,1
2017-12-07,cp/ap,NA,NA,1.04
2017-12-07,lcp,NA,NA,NaN
2017-12-07,lcp,NA,NA,NaN
2017-12-07,lcp,NA,NA,NaN
2017-12-07,lcp,NA,NA,NaN
2017-12-08,pd,24,24.84,24.815
2017-12-08,i,NA,NA,NaN
2017-12-08,fi,16.4,15.346666666666666,15.515
2017-12-08,ln,14.5,14.06,13.88
2017-12-08,fdl,5,NA,5.02
2017-12-08,m5s,26.5,27.333333333333332,27.13
2017-12-08,leu,5.8,NA,6.4818181818181815
2017-12-08,others,6.8,5.6033333333333335,5.6899999999999995
2017-12-08,si,NA,NA,2.3
2017-12-08,ap,1,NA,1.8833333333333333
2017-12-08,mdp,NA,NA,3.9333333333333336
2017-12-08,cp/ap,NA,NA,1.04
2017-12-08,lcp,NA,NA,NaN
2017-12-10,pd,25.3,24.80666666666667,24.865
2017-12-10,i,NA,NA,NaN
2017-12-10,fi,15.7,15.373333333333333,15.575
2017-12-10,ln,12.5,13.969999999999999,13.81
2017-12-10,fdl,5.2,NA,5.09
2017-12-10,m5s,28.6,27.360000000000003,27.26
2017-12-10,leu,5.4,NA,6.391666666666667
2017-12-10,others,5.9,5.606666666666667,5.71
2017-12-10,si,NA,NA,2.36
2017-12-10,ap,1.4,NA,1.8611111111111112
2017-12-10,mdp,NA,NA,4.05
2017-12-10,cp/ap,NA,NA,1.025
2017-12-10,lcp,NA,NA,NaN
2017-12-11,pd,23.7,24.78666666666667,24.775
2017-12-11,i,NA,NA,NaN
2017-12-11,fi,17.4,15.416666666666666,15.695
2017-12-11,ln,14,13.926666666666668,13.81
2017-12-11,fdl,5.4,NA,5.12
2017-12-11,m5s,26.7,27.273333333333333,27.29
2017-12-11,leu,7.3,NA,6.461538461538462
2017-12-11,others,4.4,5.6866666666666665,5.65
2017-12-11,si,NA,NA,2.35
2017-12-11,ap,1.1,NA,1.8055555555555556
2017-12-11,mdp,NA,NA,4.171428571428572
2017-12-11,cp/ap,NA,NA,0.8333333333333333
2017-12-11,lcp,NA,NA,NaN
2017-12-13,pd,23.4,24.7,24.63
2017-12-13,pd,24.1,24.71,24.615
2017-12-13,pd,25,24.72666666666667,24.69
2017-12-13,i,NA,NA,NaN
2017-12-13,i,NA,NA,NaN
2017-12-13,i,NA,NA,NaN
2017-12-13,fi,15.1,15.453333333333331,15.66
2017-12-13,fi,15.6,15.52,15.685
2017-12-13,fi,16.7,15.59,15.79
2017-12-13,ln,13.6,13.923333333333334,13.755
2017-12-13,ln,14.2,13.946666666666665,13.75
2017-12-13,ln,14.3,13.93,13.815
2017-12-13,fdl,5,NA,5.12
2017-12-13,fdl,5,NA,5.125
2017-12-13,fdl,5.3,NA,5.145
2017-12-13,m5s,26.2,27.223333333333336,27.225
2017-12-13,m5s,27.8,27.266666666666666,27.240000000000002
2017-12-13,m5s,28.2,27.290000000000003,27.36
2017-12-13,leu,6.2,NA,6.442857142857143
2017-12-13,leu,6.4,NA,6.44
2017-12-13,leu,6.6,NA,6.45
2017-12-13,others,3.8,5.63,5.515
2017-12-13,others,7,5.663333333333333,5.53
2017-12-13,others,7.4,5.696666666666667,5.65
2017-12-13,si,NA,NA,2.35
2017-12-13,si,NA,NA,2.3333333333333335
2017-12-13,si,NA,NA,2.2
2017-12-13,ap,1.1,NA,1.7222222222222223
2017-12-13,ap,2,NA,1.7166666666666668
2017-12-13,ap,NA,NA,1.7176470588235295
2017-12-13,mdp,NA,NA,3.966666666666667
2017-12-13,mdp,NA,NA,4.16
2017-12-13,mdp,NA,NA,4.2
2017-12-13,cp/ap,NA,NA,0.8333333333333333
2017-12-13,cp/ap,NA,NA,0.8333333333333333
2017-12-13,cp/ap,NA,NA,0.95
2017-12-13,lcp,NA,NA,NaN
2017-12-13,lcp,NA,NA,NaN
2017-12-13,lcp,NA,NA,NaN
2017-12-14,pd,24.4,24.67666666666667,24.63
2017-12-14,i,NA,NA,NaN
2017-12-14,fi,15.5,15.59,15.69
2017-12-14,ln,13.5,13.879999999999999,13.75
2017-12-14,fdl,5,NA,5.13
2017-12-14,m5s,27.2,27.266666666666666,27.325
2017-12-14,leu,6.4,NA,6.447058823529412
2017-12-14,others,6.3,5.69,5.675
2017-12-14,si,NA,NA,2.2
2017-12-14,ap,1.8,NA,1.711764705882353
2017-12-14,mdp,NA,NA,3.7666666666666666
2017-12-14,cp/ap,NA,NA,0.95
2017-12-14,lcp,NA,NA,NaN
2017-12-17,pd,24.9,24.67666666666667,24.66
2017-12-17,i,NA,NA,NaN
2017-12-17,fi,15,15.596666666666666,15.7
2017-12-17,ln,13.3,13.843333333333334,13.74
2017-12-17,fdl,5.4,NA,5.1450000000000005
2017-12-17,m5s,28.5,27.30666666666667,27.465
2017-12-17,leu,5.7,NA,6.405555555555556
2017-12-17,others,6,5.67,5.675
2017-12-17,si,NA,NA,2.4
2017-12-17,ap,1.2,NA,1.6823529411764706
2017-12-17,mdp,NA,NA,3.95
2017-12-17,cp/ap,NA,NA,0.7
2017-12-17,lcp,NA,NA,NaN
2017-12-18,pd,23,24.636666666666667,24.5
2017-12-18,pd,25.1,24.62,24.535
2017-12-18,pd,26,24.706666666666667,24.57
2017-12-18,i,NA,NA,NaN
2017-12-18,i,NA,NA,NaN
2017-12-18,i,NA,NA,NaN
2017-12-18,fi,15,15.543333333333331,15.685
2017-12-18,fi,15.8,15.596666666666666,15.695
2017-12-18,fi,17.5,15.653333333333332,15.805
2017-12-18,ln,13.3,13.76,13.69
2017-12-18,ln,14,13.78,13.705
2017-12-18,ln,14.1,13.813333333333333,13.77
2017-12-18,fdl,3.8,NA,5.08
2017-12-18,fdl,5,NA,5.08
2017-12-18,fdl,5.3,NA,5.08
2017-12-18,m5s,26.5,27.276666666666667,27.425
2017-12-18,m5s,26.9,27.240000000000002,27.42
2017-12-18,m5s,28,27.240000000000002,27.405
2017-12-18,leu,6.4,NA,6.405263157894737
2017-12-18,leu,7,NA,6.435
2017-12-18,leu,7.9,NA,6.57
2017-12-18,others,4,5.693333333333333,5.545
2017-12-18,others,4.4,5.65,5.425
2017-12-18,others,7,5.666666666666667,5.495
2017-12-18,si,NA,NA,2.4
2017-12-18,si,NA,NA,NaN
2017-12-18,si,NA,NA,NaN
2017-12-18,ap,0.9,NA,1.5823529411764705
2017-12-18,ap,1,NA,1.5176470588235293
2017-12-18,ap,2.1,NA,1.5529411764705883
2017-12-18,mdp,NA,NA,3
2017-12-18,mdp,NA,NA,NaN
2017-12-18,mdp,NA,NA,NaN
2017-12-18,cp/ap,NA,NA,0.7
2017-12-18,cp/ap,NA,NA,0.7
2017-12-18,cp/ap,NA,NA,NaN
2017-12-18,lcp,NA,NA,NaN
2017-12-18,lcp,NA,NA,NaN
2017-12-18,lcp,NA,NA,NaN
2017-12-19,pd,23.5,24.680000000000003,24.58
2017-12-19,pd,25,24.663333333333338,24.675
2017-12-19,i,NA,NA,NaN
2017-12-19,i,NA,NA,NaN
2017-12-19,fi,15,15.669999999999998,15.705
2017-12-19,fi,16.8,15.729999999999999,15.77
2017-12-19,ln,14,13.816666666666666,13.76
2017-12-19,ln,14.5,13.833333333333334,13.85
2017-12-19,fdl,5,NA,5.0600000000000005
2017-12-19,fdl,5,NA,5.065
2017-12-19,m5s,26.3,27.25,27.415
2017-12-19,m5s,29,27.34666666666667,27.575
2017-12-19,leu,6.4,NA,6.5
2017-12-19,leu,7,NA,6.57
2017-12-19,others,5,5.65,5.515
2017-12-19,others,6.9,5.693333333333333,5.8
2017-12-19,si,NA,NA,NaN
2017-12-19,si,NA,NA,NaN
2017-12-19,ap,0.6,NA,1.4941176470588236
2017-12-19,ap,NA,NA,1.50625
2017-12-19,mdp,NA,NA,NaN
2017-12-19,mdp,NA,NA,NaN
2017-12-19,cp/ap,NA,NA,NaN
2017-12-19,cp/ap,NA,NA,NaN
2017-12-19,lcp,NA,NA,NaN
2017-12-19,lcp,NA,NA,NaN
2017-12-20,pd,23.7,24.576666666666668,24.655
2017-12-20,pd,25,24.59666666666667,24.685
2017-12-20,i,NA,NA,NaN
2017-12-20,i,NA,NA,NaN
2017-12-20,fi,14.8,15.696666666666665,15.735
2017-12-20,fi,15.4,15.706666666666667,15.715
2017-12-20,ln,13.7,13.8,13.845
2017-12-20,ln,14,13.79,13.855
2017-12-20,fdl,5.3,NA,5.065
2017-12-20,fdl,5.3,NA,5.065
2017-12-20,m5s,25.7,27.28666666666667,27.485
2017-12-20,m5s,27.9,27.3,27.505
2017-12-20,leu,6.5,NA,6.585
2017-12-20,leu,7,NA,6.605
2017-12-20,others,7.2,5.716666666666667,5.845
2017-12-20,others,7.2,5.733333333333333,5.88
2017-12-20,si,NA,NA,NaN
2017-12-20,si,NA,NA,NaN
2017-12-20,ap,1.3,NA,1.50625
2017-12-20,ap,NA,NA,1.4733333333333334
2017-12-20,mdp,NA,NA,NaN
2017-12-20,mdp,NA,NA,NaN
2017-12-20,cp/ap,NA,NA,NaN
2017-12-20,cp/ap,NA,NA,NaN
2017-12-20,lcp,NA,NA,NaN
2017-12-20,lcp,NA,NA,NaN
2017-12-21,pd,24.1,24.616666666666667,24.615
2017-12-21,i,NA,NA,NaN
2017-12-21,fi,15.4,15.733333333333333,15.65
2017-12-21,ln,13.4,13.803333333333333,13.805
2017-12-21,fdl,5.1,NA,5.05
2017-12-21,m5s,27.3,27.35,27.415
2017-12-21,leu,6.8,NA,6.57
2017-12-21,others,6.3,5.776666666666667,5.86
2017-12-21,si,NA,NA,NaN
2017-12-21,ap,1.3,NA,1.3800000000000001
2017-12-21,mdp,NA,NA,NaN
2017-12-21,cp/ap,NA,NA,NaN
2017-12-21,lcp,NA,NA,NaN
2017-12-22,pd,22.8,24.523333333333333,24.51
2017-12-22,i,NA,NA,NaN
2017-12-22,fi,16.2,15.69,15.735
2017-12-22,ln,12.1,13.713333333333333,13.76
2017-12-22,fdl,5,NA,5.06
2017-12-22,m5s,29,27.386666666666667,27.525
2017-12-22,leu,7.3,NA,6.635
2017-12-22,others,6.4,5.796666666666667,6.08
2017-12-22,si,NA,NA,NaN
2017-12-22,ap,1.2,NA,1.3333333333333333
2017-12-22,mdp,NA,NA,NaN
2017-12-22,cp/ap,NA,NA,NaN
2017-12-22,lcp,NA,NA,NaN
2017-12-28,pd,24.1,24.516666666666666,24.465
2017-12-28,i,NA,NA,NaN
2017-12-28,fi,15.8,15.723333333333333,15.785
2017-12-28,ln,13.7,13.719999999999999,13.765
2017-12-28,fdl,5.1,NA,5.07
2017-12-28,m5s,27.5,27.44666666666667,27.525
2017-12-28,leu,6.8,NA,6.675
2017-12-28,others,5.8,5.790000000000001,6.085
2017-12-28,si,NA,NA,NaN
2017-12-28,ap,1.2,NA,1.28
2017-12-28,mdp,NA,NA,NaN
2017-12-28,cp/ap,NA,NA,NaN
2017-12-28,lcp,NA,NA,NaN
2018-01-07,pd,24.1,24.44666666666667,24.41
2018-01-07,e,1.4,NA,1.4
2018-01-07,i,1.5,NA,1.5
2018-01-07,cp,1,NA,1
2018-01-07,fi,14.8,15.706666666666667,15.765
2018-01-07,ln,13.6,13.696666666666665,13.74
2018-01-07,fdl,5.5,NA,5.095
2018-01-07,ncl,2.2,NA,2.2
2018-01-07,m5s,28.2,27.47666666666667,27.535
2018-01-07,leu,5.6,NA,6.605
2018-01-07,pap,NA,NA,NaN
2018-01-07,cpi,NA,NA,NaN
2018-01-07,others,2.1,5.640000000000001,5.87
2018-01-08,pd,20.7,24.323333333333334,24.095
2018-01-08,pd,24,24.280000000000005,24.095
2018-01-08,e,2.5,NA,1.95
2018-01-08,e,4.3,NA,2.7333333333333334
2018-01-08,i,2.5,NA,2
2018-01-08,i,4.3,NA,2.7666666666666666
2018-01-08,cp,2.5,NA,1.75
2018-01-08,cp,4.3,NA,2.6
2018-01-08,fi,15.3,15.696666666666665,15.76
2018-01-08,fi,18,15.786666666666665,15.84
2018-01-08,ln,12.6,13.66,13.645
2018-01-08,ln,14,13.7,13.62
2018-01-08,fdl,5,NA,5.085
2018-01-08,fdl,5.3,NA,5.1
2018-01-08,ncl,1.9,NA,2.05
2018-01-08,ncl,2.6,NA,2.2333333333333334
2018-01-08,m5s,28.1,27.513333333333335,27.505
2018-01-08,m5s,29,27.53666666666667,27.63
2018-01-08,leu,6.7,NA,6.5600000000000005
2018-01-08,leu,7,NA,6.62
2018-01-08,pap,NA,NA,NaN
2018-01-08,pap,NA,NA,NaN
2018-01-08,cpi,NA,NA,NaN
2018-01-08,cpi,NA,NA,NaN
2018-01-08,others,1.3,5.456666666666667,5.5600000000000005
2018-01-08,others,1.7,5.326666666666667,5.305
2018-01-09,pd,22,24.236666666666668,23.93
2018-01-09,pd,24.1,24.27,23.95
2018-01-09,e,1.3,NA,2.375
2018-01-09,e,2.5,NA,2.4
2018-01-09,i,0.5,NA,2.2
2018-01-09,i,1,NA,1.96
2018-01-09,cp,1.4,NA,2.3
2018-01-09,cp,2.5,NA,2.34
2018-01-09,fi,16,15.753333333333332,15.855
2018-01-09,fi,16.1,15.773333333333333,15.790000000000001
2018-01-09,ln,12.9,13.656666666666666,13.64
2018-01-09,ln,13,13.666666666666666,13.59
2018-01-09,fdl,4.5,NA,5.0649999999999995
2018-01-09,fdl,6.3,NA,5.11
2018-01-09,ncl,2.5,NA,2.3
2018-01-09,ncl,2.7,NA,2.38
2018-01-09,m5s,27,27.566666666666666,27.55
2018-01-09,m5s,28,27.64,27.615
2018-01-09,leu,5,NA,6.6
2018-01-09,leu,5.9,NA,6.53
2018-01-09,pap,0.9,NA,0.9
2018-01-09,pap,NA,NA,0.9
2018-01-09,cpi,0.6,NA,0.6
2018-01-09,cpi,NA,NA,0.6
2018-01-09,others,1.5,5.223333333333334,5.085
2018-01-09,others,1.8,5.243333333333334,4.955
2018-01-10,pd,23.1,24.236666666666668,23.935
2018-01-10,pd,23.1,24.193333333333335,23.885
2018-01-10,pd,24,24.143333333333334,23.835
2018-01-10,e,1.3,NA,2.216666666666667
2018-01-10,e,1.5,NA,2.1142857142857143
2018-01-10,e,1.7,NA,2.0625
2018-01-10,i,0.9,NA,1.7833333333333332
2018-01-10,i,1.7,NA,1.7714285714285714
2018-01-10,i,NA,NA,1.7714285714285714
2018-01-10,cp,0.8,NA,2.0833333333333335
2018-01-10,cp,1.4,NA,1.9857142857142858
2018-01-10,cp,1.7,NA,1.95
2018-01-10,fi,15,15.756666666666666,15.785
2018-01-10,fi,16.7,15.786666666666665,15.84
2018-01-10,fi,17.2,15.803333333333333,15.865
2018-01-10,ln,11.8,13.6,13.5
2018-01-10,ln,13.1,13.576666666666666,13.445
2018-01-10,ln,13.7,13.553333333333333,13.415
2018-01-10,fdl,4.9,NA,5.1049999999999995
2018-01-10,fdl,5.4,NA,5.125
2018-01-10,fdl,5.7,NA,5.145
2018-01-10,ncl,1.6,NA,2.25
2018-01-10,ncl,1.6,NA,2.157142857142857
2018-01-10,ncl,2.4,NA,2.1875
2018-01-10,m5s,26.7,27.613333333333337,27.64
2018-01-10,m5s,27.8,27.623333333333335,27.64
2018-01-10,m5s,28,27.586666666666666,27.63
2018-01-10,leu,6.2,NA,6.53
2018-01-10,leu,6.8,NA,6.55
2018-01-10,leu,7,NA,6.57
2018-01-10,pap,0.7,NA,0.8
2018-01-10,pap,NA,NA,0.8
2018-01-10,pap,NA,NA,0.8
2018-01-10,cpi,NA,NA,0.6
2018-01-10,cpi,NA,NA,0.6
2018-01-10,cpi,NA,NA,0.6
2018-01-10,others,2,5.1,4.865
2018-01-10,others,2.1,4.953333333333333,4.62
2018-01-10,others,2.4,4.8100000000000005,4.37
2018-01-11,pd,23.1,24.083333333333332,23.77
2018-01-11,pd,23.5,24.033333333333335,23.7
2018-01-11,pd,23.5,23.97666666666667,23.725
2018-01-11,e,1.2,NA,1.9666666666666666
2018-01-11,e,1.3,NA,1.9
2018-01-11,e,3.5,NA,2.0454545454545454
2018-01-11,i,1.4,NA,1.7249999999999999
2018-01-11,i,1.5,NA,1.7
2018-01-11,i,3.5,NA,1.88
2018-01-11,cp,1.1,NA,1.8555555555555556
2018-01-11,cp,1.8,NA,1.85
2018-01-11,cp,3.5,NA,2
2018-01-11,fi,15.3,15.83,15.855
2018-01-11,fi,15.6,15.856666666666666,15.885
2018-01-11,fi,16.5,15.9,15.96
2018-01-11,ln,13.5,13.569999999999999,13.415
2018-01-11,ln,13.8,13.576666666666666,13.44
2018-01-11,ln,13.8,13.566666666666666,13.465
2018-01-11,fdl,4.7,NA,5.13
2018-01-11,fdl,5,NA,5.11
2018-01-11,fdl,5.5,NA,5.195
2018-01-11,ncl,0.9,NA,2.0444444444444443
2018-01-11,ncl,1.9,NA,2.0300000000000002
2018-01-11,ncl,2.4,NA,2.0636363636363635
2018-01-11,m5s,27.9,27.623333333333335,27.665
2018-01-11,m5s,28.7,27.663333333333338,27.675
2018-01-11,m5s,29.2,27.703333333333333,27.81
2018-01-11,leu,5.8,NA,6.54
2018-01-11,leu,6.4,NA,6.575
2018-01-11,leu,6.5,NA,6.58
2018-01-11,pap,0.7,NA,0.7666666666666666
2018-01-11,pap,NA,NA,0.7666666666666666
2018-01-11,pap,NA,NA,0.7666666666666666
2018-01-11,cpi,NA,NA,0.6
2018-01-11,cpi,NA,NA,0.6
2018-01-11,cpi,NA,NA,0.6
2018-01-11,others,0.8,4.77,4.095
2018-01-11,others,1,4.613333333333333,3.845
2018-01-11,others,2.2,4.473333333333334,3.755
2018-01-14,pd,23.8,23.87,23.66
2018-01-14,e,1.4,NA,1.9916666666666667
2018-01-14,i,1.5,NA,1.8454545454545455
2018-01-14,cp,1.1,NA,1.925
2018-01-14,fi,15.7,15.909999999999998,15.955
2018-01-14,ln,13.8,13.543333333333333,13.455
2018-01-14,fdl,5.5,NA,5.22
2018-01-14,ncl,2.6,NA,2.1083333333333334
2018-01-14,m5s,26.8,27.64,27.805
2018-01-14,leu,6,NA,6.53
2018-01-14,pap,NA,NA,0.7666666666666666
2018-01-14,cpi,NA,NA,0.6
2018-01-14,others,1.4,4.27,3.605
2018-01-15,pd,24.2,23.87666666666667,23.57
2018-01-15,pd,25,23.866666666666667,23.645
2018-01-15,e,1.5,NA,1.9538461538461538
2018-01-15,e,1.8,NA,1.9428571428571428
2018-01-15,i,0.4,NA,1.725
2018-01-15,i,1,NA,1.6692307692307693
2018-01-15,cp,1,NA,1.853846153846154
2018-01-15,cp,1.2,NA,1.8071428571428572
2018-01-15,fi,15,15.863333333333333,15.83
2018-01-15,fi,18,15.94,15.98
2018-01-15,ln,13.5,13.51,13.425
2018-01-15,ln,14,13.56,13.425
2018-01-15,fdl,4.4,NA,5.175
2018-01-15,fdl,5,NA,5.175
2018-01-15,ncl,2.4,NA,2.1307692307692307
2018-01-15,ncl,2.5,NA,2.157142857142857
2018-01-15,m5s,26.3,27.633333333333333,27.72
2018-01-15,m5s,27,27.580000000000002,27.755
2018-01-15,leu,6,NA,6.435
2018-01-15,leu,7,NA,6.465
2018-01-15,pap,NA,NA,0.7666666666666666
2018-01-15,pap,NA,NA,0.7666666666666666
2018-01-15,cpi,0.6,NA,0.6
2018-01-15,cpi,NA,NA,0.6
2018-01-15,others,1,4.076666666666667,3.305
2018-01-15,others,1.2,3.9200000000000004,3.115
2018-01-17,pd,23.6,23.863333333333337,23.575
2018-01-17,pd,24,23.883333333333336,23.59
2018-01-17,e,1.2,NA,1.8933333333333333
2018-01-17,e,1.4,NA,1.8625
2018-01-17,i,0.8,NA,1.6071428571428572
2018-01-17,i,1.5,NA,1.6
2018-01-17,cp,1,NA,1.7533333333333334
2018-01-17,cp,1.3,NA,1.725
2018-01-17,fi,15.6,15.879999999999999,15.92
2018-01-17,fi,16,15.909999999999998,15.98
2018-01-17,ln,13.2,13.533333333333333,13.36
2018-01-17,ln,13.6,13.533333333333333,13.355
2018-01-17,fdl,5.3,NA,5.19
2018-01-17,fdl,5.7,NA,5.21
2018-01-17,ncl,1.5,NA,2.1133333333333333
2018-01-17,ncl,2,NA,2.10625
2018-01-17,m5s,27.3,27.6,27.67
2018-01-17,m5s,27.5,27.643333333333334,27.76
2018-01-17,leu,6.5,NA,6.44
2018-01-17,leu,6.8,NA,6.455
2018-01-17,pap,0.7,NA,0.75
2018-01-17,pap,NA,NA,0.75
2018-01-17,cpi,NA,NA,0.6
2018-01-17,cpi,NA,NA,0.6
2018-01-17,others,1.1,3.8100000000000005,2.825
2018-01-17,others,1.4,3.73,2.535
2018-01-19,pd,22.3,23.823333333333334,23.455000000000002
2018-01-19,e,1.9,NA,1.8647058823529412
2018-01-19,i,0.6,NA,1.5375
2018-01-19,cp,1.2,NA,1.6941176470588235
2018-01-19,fi,17.4,15.969999999999999,16.08
2018-01-19,ln,11.3,13.436666666666666,13.22
2018-01-19,fdl,4.5,NA,5.17
2018-01-19,ncl,2.5,NA,2.1294117647058823
2018-01-19,m5s,27.8,27.643333333333334,27.755
2018-01-19,leu,7.4,NA,6.475
2018-01-19,pap,NA,NA,0.75
2018-01-19,cpi,NA,NA,0.6
2018-01-19,others,3.1,3.6,2.33
2018-01-21,pd,23.7,23.780000000000005,23.435000000000002
2018-01-21,e,1.4,NA,1.8388888888888888
2018-01-21,i,1.6,NA,1.5411764705882354
2018-01-21,cp,1,NA,1.6555555555555554
2018-01-21,fi,16,15.946666666666665,16.11
2018-01-21,ln,13.9,13.423333333333334,13.245
2018-01-21,fdl,5.1,NA,5.17
2018-01-21,ncl,2.7,NA,2.161111111111111
2018-01-21,m5s,27,27.603333333333335,27.74
2018-01-21,leu,6.1,NA,6.44
2018-01-21,pap,NA,NA,0.75
2018-01-21,cpi,NA,NA,0.6
2018-01-21,others,1.1,3.39,2.07
2018-01-22,pd,22,23.700000000000003,23.395
2018-01-22,pd,22.3,23.613333333333337,23.305
2018-01-22,pd,25.3,23.69,23.365000000000002
2018-01-22,e,1.1,NA,1.8
2018-01-22,e,1.8,NA,1.8
2018-01-22,e,2,NA,1.83
2018-01-22,i,0.2,NA,1.4666666666666666
2018-01-22,i,1,NA,1.4421052631578948
2018-01-22,i,NA,NA,1.4388888888888889
2018-01-22,cp,1.4,NA,1.6421052631578947
2018-01-22,cp,2,NA,1.66
2018-01-22,cp,NA,NA,1.694736842105263
2018-01-22,fi,15.9,15.959999999999999,16.095
2018-01-22,fi,16,15.993333333333332,16.105
2018-01-22,fi,18.2,16.1,16.275
2018-01-22,ln,12,13.373333333333333,13.24
2018-01-22,ln,12.2,13.336666666666666,13.165
2018-01-22,ln,12.6,13.313333333333333,13.115
2018-01-22,fdl,4,NA,5.12
2018-01-22,fdl,5.4,NA,5.135
2018-01-22,fdl,6,NA,5.16
2018-01-22,ncl,1.4,NA,2.1210526315789475
2018-01-22,ncl,2.8,NA,2.155
2018-01-22,ncl,3,NA,2.195
2018-01-22,m5s,27,27.59666666666667,27.64
2018-01-22,m5s,28,27.580000000000002,27.665
2018-01-22,m5s,29.2,27.67,27.715
2018-01-22,leu,5.9,NA,6.37
2018-01-22,leu,6,NA,6.33
2018-01-22,leu,6.2,NA,6.36
2018-01-22,pap,NA,NA,0.75
2018-01-22,pap,NA,NA,0.75
2018-01-22,pap,NA,NA,0.75
2018-01-22,cpi,NA,NA,0.6
2018-01-22,cpi,NA,NA,0.6
2018-01-22,cpi,NA,NA,0.6
2018-01-22,others,1.5,3.23,1.825
2018-01-22,others,2,3.0966666666666667,1.635
2018-01-22,others,3.7,3.086666666666667,1.715
2018-01-23,pd,22.3,23.59666666666667,23.445
2018-01-23,e,1.7,NA,1.79
2018-01-23,i,NA,NA,1.3764705882352941
2018-01-23,cp,NA,NA,1.65
2018-01-23,fi,18.3,16.183333333333334,16.425
2018-01-23,ln,12.5,13.263333333333332,13.11
2018-01-23,fdl,5.3,NA,5.175
2018-01-23,ncl,2.8,NA,2.24
2018-01-23,m5s,27.4,27.686666666666667,27.68
2018-01-23,leu,6.3,NA,6.34
2018-01-23,pap,NA,NA,0.75
2018-01-23,cpi,NA,NA,0.6
2018-01-23,others,3.4,3.0533333333333337,1.82
2018-01-24,pd,22.7,23.486666666666668,23.38
2018-01-24,pd,24,23.503333333333334,23.48
2018-01-24,e,1.5,NA,1.65
2018-01-24,e,4,NA,1.785
2018-01-24,i,0.9,NA,1.1764705882352942
2018-01-24,i,4,NA,1.3823529411764706
2018-01-24,cp,1.3,NA,1.4833333333333334
2018-01-24,cp,4,NA,1.6277777777777778
2018-01-24,fi,16,16.133333333333333,16.325
2018-01-24,fi,16.9,16.196666666666665,16.37
2018-01-24,ln,13,13.226666666666667,13.06
2018-01-24,ln,13.7,13.216666666666667,13.1
2018-01-24,fdl,4.6,NA,5.14
2018-01-24,fdl,5.5,NA,5.19
2018-01-24,ncl,1.1,NA,2.165
2018-01-24,ncl,2.2,NA,2.15
2018-01-24,m5s,27.8,27.680000000000003,27.62
2018-01-24,m5s,29.3,27.780000000000005,27.735
2018-01-24,leu,6.1,NA,6.295
2018-01-24,leu,6.4,NA,6.365
2018-01-24,pap,0.4,NA,0.6799999999999999
2018-01-24,pap,NA,NA,0.625
2018-01-24,cpi,NA,NA,0.6
2018-01-24,cpi,NA,NA,0.6
2018-01-24,others,0.6,2.8400000000000003,1.7650000000000001
2018-01-24,others,1.6,2.726666666666667,1.77
2018-01-25,pd,21.8,23.39666666666667,23.365000000000002
